"Method","GroupBasedOn","Group","Index","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129"
"CbMPDiCbraya","group","N0.RH_vs_N6.O","DominantProcessImportance","0.726772658964567","1","1","0.745511146108065","1","1","1","0.909593484743193","0.947344449913216","0.994434351745072","0.910482351058177","0.892456175936296","0.628422850546852","1","0.935191723876559","1","0.653972356934575","0.691715687305288","0.717622442908791","1","1","0.624383511140211","0.963635463308807","0.693479481235649","0.736993718687042","0.395763560570931","0.982638482010019","0.717739336082721","1","1","0.871430814796328","0.676153947994112","0.8","1","0.944086542035081","0.987862279386663","0.703211022682869","0.761044448262244","0.667322380635791","0.604425990880121","0.929287644656917","0.841695688346021","0.746537289901853","1","0.645986134492399","0.869209937783927","1","0.533115269830282","1","0.524438165797022","0.888585831015155","1","0.640923136730691","0.861431170540909","0.902327933771431","1","0.92457526200348","0.853193908850169","0.652940024751679","0.950730689466028","1","0.450197416480648","0.784650415427121","0.887866725970249","1","0.892102340590637","1","0.880056761036234","1","0.566000083813153","0.500408530661631","1","0.955552241127927","1","1","1","0.559540129252044","0.85739803791805","1","1","1","0.969527047129397","0.748361010676806","1","0.62863516252368","0.914383031018908","1","1","1","0.683069680238189","0.550991892320344","1","1","0.696476924722427","0.920124264646981","1","1","1","0.888772649856494","0.97147080988592","1","0.906746636185051","0.954865464556736","0.539186225747513","1","0.574253918591659","0.925640782481869","0.568108182793637","0.745840366380243","1","NaN","1","1","1","0.963627856990973","0.688786661835656","1","0.633757875578825","0.950492547606514","0.523088975998733","1","0.876270686973855","0.938466725970115","1","1","0.933357512013782","1","0.947152543382213","1"
"CbMPDiCbraya","group","N0.RH_vs_N6.O","DominantProcessPvalue","0.14","0","0.26","0.1","0","0.08","0","0","0","0","0","0.02","0.21","0","0.02","0","0.11","0.22","0.15","0","0","0.19","0","0.38","0.28","0.53","0","0.2","0","0","0.02","0.12","0.37","0","0","0","0.09","0.08","0.21","0.28","0","0.02","0.1","0","0.22","0.02","0","0.49","0","0.5","0.08","0","0.26","0.02","0","0","0","0.03","0.32","0","0","0.34","0.02","0.03","0","0.02","0","0.02","0","0.36","0.43","0","0","0","0","0","0.41","0.02","0","0","0.1","0","0.05","0","0.32","0.01","0","0","0","0.39","0.4","0","0.12","0.07","0.05","0","0","0","0","0","0.14","0.01","0","0.4","0","0.39","0","0.43","0.08","0.05","","0.02","0","0.06","0","0.11","0","0.2","0","0.44","0","0.01","0","0.41","0","0.09","0","0","0.1"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","HeS","0","0","0","0","0","0","0","0","0","0","0.053838228457221","0","0","0","0","0","0","0","0","0","0","0","0","0.143923902294368","0","0","0.0659622254504375","0","0","0","0","0","0","0.165855519847607","0","0","0","0","0","0","0","0","0.20038091393867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.141389422051324","0","0","0","0.161802974397753","0","0","0","0","0","0","0","0.102340455070582","0","0","0","0","0","0","0","0","0","0","0","0","0.941258541119606","0","0","0.0856306591752297","0","0","0","0","0","0","0","0","0","0.181875299129575","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0.204894217572572","0","0","0","0","0","0","0","0","0","0.294782368818829","0","0","0","0","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","HoS","0","0","0","0.248917772957607","0.0240059007078403","0","0","0","0","0.240735309245083","0.0515946530293107","0.0914505520798271","0","0.117658746488245","0.192369776759176","0","0.352275757941134","0.0783946059226746","0.370168371594108","0","0.336613352570814","0.114771730515335","0","0.768090079416752","0","1","0","0","0","0.272495863265662","0.169639248506517","1","0.0701719471956236","0","0","0","0.118329218326098","0.114405374304582","0","0","0.107821683638596","0","0","0","0","0","0.203346406403162","0","0.133194024183778","0","0","0.0405163380300867","0.623188645022831","0.0357990707746036","0","0","0","0.178554184509949","0","0.522800858759768","0.125927587978268","0","0.0365668370977647","0","0","0.316897015334448","0","0","0","0","0","0.205440176951257","0","0.0228322893527227","0","0","0.382391763722747","0","0.290277810322211","0","0.235651050317526","0","0","0.0284979393115321","1","0.122115449249025","0.584384308575323","0","0","0","0.161165435957447","0","0","0.482534545932744","0.155497795464534","0.0910444331974757","0","NaN","0.95643572247081","0.0850258653590893","0","0.0782298095203735","0.962438216537423","0.826727797448695","0","0","0.400401162783548","0","0","0","0","0.01466132715095","0","0.0256585031978642","0","0.77379807737028","0.0716331691159817","0","0","0.206479533673657","0","0","0.0288859216502942","0","0.026133514320485","0","0.122109708708499","0.287204341252042","0"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","DL","0","0","0","0","0","0","0","0","0.213399656656864","0","0","0","0.508912388202588","0","0","0","0","0","0","0","0","0","0.506195158729152","0.0228071016193628","0.92943557008294","0","0","0","0.735071274729171","0","0.591901068976621","0","0.769630133937324","0","0.606081880195578","0","0","0.137383255301853","0.950495667017079","0.103897842999754","0","0","0.645852556442191","0","0","0","0","0.857126608247627","0","0.678421352083344","0.640472709954485","0","0","0","0.084308158917899","0","0","0","0","0","0","0.585182342606088","0.645258853338742","0","0","0.177196474205163","0.056593476600723","0.94935916982088","0","0.39006125956896","0","0.0473053240770857","0.742854274252392","0","0.757318977514546","0.900778913348124","0.350401291316371","0","0","0","0","0.202038115651232","0","0","0","0.569048057147011","0","0","0","0.116530772880814","0.291456442917794","0.956292047526529","0.837982929902298","0","0","0","0","NaN","0","0.841854437082096","0.841077955818449","0.0667888375657857","0","0.131557380672705","1","0","0","0","0.219258096741853","0","0","0.584910333608027","0","0.899695797651902","0","0.196834776189105","0","0","0","0","0","0.705217631181171","0.971114078349706","0.95404755205238","0","0.111210762282058","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","HD","0","0","0","0","0","0","0.233427463959426","0.0500595669340419","0","0.173898398206644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0579512791390227","0","0","0","0","0","0.4","0.170325243808038","0","0","0","0","0","0","0.355590880584133","0.0697393905377899","0.387419149956294","0.345930835897438","0","0","0","0","0","0","0","0","0.0583306040932183","0","0","0","0.102121856051401","0.0462666145329872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.100190826238241","NaN","0","0","0","0","0","0","0","0","0.111490577342484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.132420323785322","0"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","DR","1","1","1","0.751082227042393","0.97599409929216","1","0.766572536040574","0.949940433065958","0.786600343343136","0.585366292548273","0.894567118513468","0.908549447920173","0.491087611797412","0.882341253511755","0.807630223240824","1","0.647724242058866","0.921605394077325","0.629831628405892","1","0.663386647429186","0.885228269484665","0.493804841270849","0.0651789166695168","0.0705644299170605","0","0.934037774549562","1","0.264928725270829","0.669552857595316","0.238459682516862","0","0.160197918867052","0.834144480152393","0.393918119804422","0.6","0.711345537865865","0.748211370393565","0.0495043329829208","0.896102157000246","0.892178316361404","1","0.15376652961914","0.644409119415867","0.93026060946221","0.612580850043706","0.4507227576994","0.142873391752373","0.866805975816222","0.321578647916656","0.359527290045515","0.959483661969913","0.376811354977169","0.964200929225396","0.915691841082101","0.941669395906781","1","0.680056393438726","1","0.375077285188831","0.827805797488745","0.253014682996159","0.318174309563494","1","1","0.505906510460388","0.943406523399277","0.0506408301791195","1","0.507598285360458","1","0.747254498971657","0.257145725747608","0.977167710647277","0.242681022485454","0.0992210866518755","0.267206944960882","1","0.709722189677789","1","0.764348949682474","0.797961884348768","0.0587414588803942","0.971502060688468","0","0.223205834428735","0.415615691424677","1","1","0.883469227119186","0.547378121124759","0.0437079524734711","0.162017070097702","0.517465454067256","0.844502204535466","0.727080267672949","0.899809173761759","NaN","0.0435642775291901","0.0731196975588151","0.158922044181552","0.854981352913841","0.0375617834625766","0.0417148218785998","0","1","0.488108259873968","1","0.780741903258147","1","1","0.195534121668451","1","0.074645699150234","1","0.0293671464406158","0.928366830884019","1","1","0.793520466326343","1","0","0","0.0459524479476205","0.973866485679515","0.888789237717942","0.877890291291501","0.580375334962636","1"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","DominantProcess","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","HoS","DL","HoS","DR","DR","DL","DR","DL","HoS","DL","DR","DL","DR","DR","DR","DL","DR","DR","DR","DL","DR","DR","DR","DR","DL","DR","DL","DL","DR","HoS","DR","DR","DR","DR","DR","DR","HoS","DR","DL","DL","DR","DR","DR","DR","DL","DR","DR","DR","DR","DL","DR","DL","DL","HoS","DR","DR","DR","DR","DR","HeS","DR","HoS","DL","HoS","DR","DR","DR","DR","DL","DL","DR","DR","DR","DR","","HoS","DL","DL","DR","HoS","HoS","DL","DR","DR","DR","DR","DR","DR","DL","DR","DL","DR","HoS","DR","DR","DR","DR","DR","DL","DL","DL","DR","DR","DR","DR","DR"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","DominantProcessImportance","1","1","1","0.751082227042393","0.97599409929216","1","0.766572536040574","0.949940433065958","0.786600343343136","0.585366292548273","0.894567118513468","0.908549447920173","0.508912388202588","0.882341253511755","0.807630223240824","1","0.647724242058866","0.921605394077325","0.629831628405892","1","0.663386647429186","0.885228269484665","0.506195158729152","0.768090079416752","0.92943557008294","1","0.934037774549562","1","0.735071274729171","0.669552857595316","0.591901068976621","1","0.769630133937324","0.834144480152393","0.606081880195578","0.6","0.711345537865865","0.748211370393565","0.950495667017079","0.896102157000246","0.892178316361404","1","0.645852556442191","0.644409119415867","0.93026060946221","0.612580850043706","0.4507227576994","0.857126608247627","0.866805975816222","0.678421352083344","0.640472709954485","0.959483661969913","0.623188645022831","0.964200929225396","0.915691841082101","0.941669395906781","1","0.680056393438726","1","0.522800858759768","0.827805797488745","0.585182342606088","0.645258853338742","1","1","0.505906510460388","0.943406523399277","0.94935916982088","1","0.507598285360458","1","0.747254498971657","0.742854274252392","0.977167710647277","0.757318977514546","0.900778913348124","0.382391763722747","1","0.709722189677789","1","0.764348949682474","0.797961884348768","0.941258541119606","0.971502060688468","1","0.569048057147011","0.584384308575323","1","1","0.883469227119186","0.547378121124759","0.956292047526529","0.837982929902298","0.517465454067256","0.844502204535466","0.727080267672949","0.899809173761759","NaN","0.95643572247081","0.841854437082096","0.841077955818449","0.854981352913841","0.962438216537423","0.826727797448695","1","1","0.488108259873968","1","0.780741903258147","1","1","0.584910333608027","1","0.899695797651902","1","0.77379807737028","0.928366830884019","1","1","0.793520466326343","1","0.705217631181171","0.971114078349706","0.95404755205238","0.973866485679515","0.888789237717942","0.877890291291501","0.580375334962636","1"
"CbMPDiCbraya","group","N0.Z_vs_N0.O","DominantProcessPvalue","0.04","0.13","0.05","0.1","0.02","0","0.2","0.01","0.05","0.17","0","0","0.56","0.01","0.03","0","0.19","0","0.22","0","0.16","0.01","0.45","0.29","0.38","0","0","0","0.2","0.07","0.22","0","0.36","0.03","0.41","0.56","0.32","0.04","0","0","0","0","0.2","0.26","0","0.37","0.54","0.15","0.02","0.28","0.35","0","0.35","0","0","0","0","0.18","0.12","0.39","0.01","0.38","0.15","0","0","0.28","0","0","0","0.43","0.08","0.06","0.11","0","0.04","0","0.66","0.03","0.15","0.01","0.09","0.03","0","0","0","0.21","0.41","0","0","0","0.34","0","0.33","0.43","0.01","0.05","0.08","","0.01","0.04","0.03","0","0","0","0","0","0.52","0.07","0.06","0.04","0.06","0.43","0","0.02","0.13","0.04","0","0.33","0","0.08","0","0.13","0","0.02","0","0.01","0","0.21","0.02"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","HeS","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0.316880922912303","0","0.353927640311289","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0.264222732888365","0","0","0","0.279890355291893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0.397972661020893","0","0","0","0.117807412755345","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","NaN","0","0","0","0","0.238812103563831","0","0.293309519650068","0","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","HoS","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0.402059800314526","0","0.399107487658966","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0.289770143959319","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0.192330894599603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0.14735667907278","0","0","0","0.260491073377202","0","0","0","0","0","0.382614448306598","0","NaN","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","DL","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.166583359840051","NaN","0","0","0.117762648837609","NaN","0","0.303970553907581","0","0","0","0","0","0","0","0.370405601172414","0","0","0","0","0","0","0","0","NaN","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0.0730751939864365","0","0","0","0","0.126169035019475","0","0","NaN","0","0.235932985012423","0","0","0","0","0","0","0","0","0","0.128778605954862","0","0","0","0","0","0","0","0","0.541693177841994","0","0","0","0","0","NaN","0","0.246387063606093","0.346521575093251","0","0","0","0","0","0","0","0.0447848926677691","0","NaN","0","0","0","0","0.826050274192402","0","NaN","0","0","0","0.502901975030376","0.221926117688514","0","0","0","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","HD","0","NaN","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","DR","1","NaN","NaN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.833416640159949","NaN","0.597940199685473","1","0.483129863503425","NaN","1","0.696029446092419","1","1","1","1","1","1","1","0.629594398827585","1","1","1","1","1","1","1","1","NaN","1","0.4","1","1","1","1","1","1","1","0.683119077087696","1","0.356302215729393","1","1","0.926924806013564","1","1","1","1","0.873830964980525","1","1","NaN","1","0.764067014987577","1","1","1","1","1","0.543446372512032","1","1","1","0.591331038753244","1","1","1","1","1","1","1","1","0.458306822158006","1","1","1","1","1","NaN","0.454670659906327","0.753612936393907","0.653478424906749","1","0.621701513867452","1","1","1","1","1","0.572600659025633","1","NaN","1","1","1","1","0.173949725807598","1","NaN","1","1","1","0.497098024969625","0.539261778747655","1","0.706690480349932","1","1","1","1"
"CbMPDiCbraya","group","N0.Z_vs_N2.N","DominantProcess","DR","","","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","","DR","DR","DR","","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","","DR","DL","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DL","DR","DR","DR","DR","DR","","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","DR","","DR","DR","DR","DR","DL","DR","","DR","DR","DR","DL","DR","DR","DR","DR","DR","DR","DR"
