ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1119	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	lamellosum
ASV_11191	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11192	Fungi	Glomeromycota	Glomeromycetes				
ASV_11193	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11194	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11195	Fungi	Glomeromycota	Glomeromycetes				
ASV_11196	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	MO_G8
ASV_11197	Fungi	Glomeromycota	Glomeromycetes				
ASV_11198	Fungi	Glomeromycota	Glomeromycetes				
ASV_11199	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_1120	Fungi	Glomeromycota	Glomeromycetes				
ASV_11200	Fungi	Glomeromycota	Glomeromycetes				
ASV_11201	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	viscosum
ASV_11202	Fungi	Glomeromycota	Glomeromycetes				
ASV_11203	Fungi	Glomeromycota	Glomeromycetes				
ASV_11204	Fungi	Glomeromycota	Glomeromycetes				
ASV_11205	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11206	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glo3b
ASV_11207	Fungi	Glomeromycota	Glomeromycetes				
ASV_11208	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11209	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11210	Fungi	Glomeromycota	Glomeromycetes				
ASV_1121	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11211	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11212	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11213	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11214	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11215	Fungi	Glomeromycota	Glomeromycetes				
ASV_11216	Fungi	Glomeromycota	Glomeromycetes				
ASV_11217	Fungi	Glomeromycota	Glomeromycetes				
ASV_11218	Fungi	Glomeromycota	Glomeromycetes				
ASV_11219	Fungi	Glomeromycota	Glomeromycetes				
ASV_1122	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	lamellosum
ASV_11220	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11221	Fungi	Glomeromycota	Glomeromycetes				
ASV_11222	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_11223	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11224	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_11225	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11226	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11227	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11228	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11229	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1123	Fungi	Glomeromycota	Glomeromycetes				
ASV_11230	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11231	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11232	Fungi	Glomeromycota	Glomeromycetes				
ASV_11233	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11234	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11235	Fungi	Glomeromycota	Glomeromycetes				
ASV_11236	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11237	Fungi	Glomeromycota	Glomeromycetes				
ASV_11238	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11239	Fungi	Glomeromycota	Glomeromycetes				
ASV_1124	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11240	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11241	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11242	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11243	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glo16
ASV_11244	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11245	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11246	Fungi	Glomeromycota	Glomeromycetes				
ASV_11247	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11248	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11249	Fungi	Glomeromycota	Glomeromycetes				
ASV_11250	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1125	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11251	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11252	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_112	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11253	Fungi	Glomeromycota	Glomeromycetes				
ASV_11254	Fungi	Glomeromycota	Glomeromycetes				
ASV_11255	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11256	Fungi	Glomeromycota	Glomeromycetes				
ASV_11257	Fungi	Glomeromycota	Glomeromycetes				
ASV_11258	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11259	Fungi	Glomeromycota	Glomeromycetes				
ASV_11260	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_1126	Fungi	Glomeromycota	Glomeromycetes				
ASV_11261	Fungi	Glomeromycota	Glomeromycetes				
ASV_11262	Fungi	Glomeromycota	Glomeromycetes				
ASV_11263	Fungi	Glomeromycota	Glomeromycetes				
ASV_11264	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11265	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11266	Fungi	Glomeromycota	Glomeromycetes				
ASV_11267	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11268	Fungi	Glomeromycota	Glomeromycetes				
ASV_11269	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11270	Fungi	Glomeromycota	Glomeromycetes				
ASV_1127	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11271	Fungi	Glomeromycota	Glomeromycetes				
ASV_11272	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11273	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11274	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11275	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11276	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11277	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11278	Fungi	Glomeromycota	Glomeromycetes				
ASV_11279	Fungi	Glomeromycota	Glomeromycetes				
ASV_11280	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1128	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11281	Fungi	Glomeromycota	Glomeromycetes				
ASV_11282	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11283	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11284	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11285	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11286	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11287	Fungi	Glomeromycota	Glomeromycetes				
ASV_11288	Fungi	Glomeromycota	Glomeromycetes				
ASV_11289	Fungi	Glomeromycota	Glomeromycetes				
ASV_11290	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1129	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11291	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11292	Fungi	Glomeromycota	Glomeromycetes				
ASV_11293	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11294	Fungi	Glomeromycota	Glomeromycetes				
ASV_11295	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11296	Fungi	Glomeromycota	Glomeromycetes				
ASV_11297	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11298	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Gigasporaceae	Scutellospora	
ASV_11299	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11300	Fungi	Glomeromycota	Glomeromycetes				
ASV_1130	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11301	Fungi	Glomeromycota	Glomeromycetes				
ASV_11302	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Torrecillas12b_Glo_G5
ASV_11303	Fungi	Glomeromycota	Glomeromycetes				
ASV_11304	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NES25
ASV_11305	Fungi	Glomeromycota	Glomeromycetes				
ASV_113	Fungi	Glomeromycota	Glomeromycetes				
ASV_11306	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11307	Fungi	Glomeromycota	Glomeromycetes				
ASV_11308	Fungi	Glomeromycota	Glomeromycetes				
ASV_11309	Fungi	Glomeromycota	Glomeromycetes				
ASV_1131	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Whitfield_type_17
ASV_11310	Fungi	Glomeromycota	Glomeromycetes				
ASV_11311	Fungi	Glomeromycota	Glomeromycetes				
ASV_11312	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11313	Fungi	Glomeromycota	Glomeromycetes				
ASV_11314	Fungi	Glomeromycota	Glomeromycetes				
ASV_11315	Fungi	Glomeromycota	Glomeromycetes				
ASV_11316	Fungi	Glomeromycota	Glomeromycetes				
ASV_11317	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11318	Fungi	Glomeromycota	Glomeromycetes				
ASV_11319	Fungi	Glomeromycota	Glomeromycetes				
ASV_11320	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1132	Fungi	Glomeromycota	Glomeromycetes				
ASV_11321	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11322	Fungi	Glomeromycota	Glomeromycetes				
ASV_11323	Fungi	Glomeromycota	Glomeromycetes				
ASV_11324	Fungi	Glomeromycota	Glomeromycetes				
ASV_11325	Fungi	Glomeromycota	Glomeromycetes				
ASV_11326	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11327	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11328	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11329	Fungi	Glomeromycota	Glomeromycetes				
ASV_1133	Fungi	Glomeromycota	Glomeromycetes				
ASV_11330	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11331	Fungi	Glomeromycota	Glomeromycetes				
ASV_11332	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11333	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11334	Fungi	Glomeromycota	Glomeromycetes				
ASV_11335	Fungi	Glomeromycota	Glomeromycetes				
ASV_11336	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11337	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11338	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11339	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11340	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1134	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11341	Fungi	Glomeromycota	Glomeromycetes				
ASV_11342	Fungi	Glomeromycota	Glomeromycetes				
ASV_11343	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11344	Fungi	Glomeromycota	Glomeromycetes				
ASV_11345	Fungi	Glomeromycota	Glomeromycetes				
ASV_11346	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11347	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11348	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11349	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11350	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1135	Fungi	Glomeromycota	Glomeromycetes				
ASV_11351	Fungi	Glomeromycota	Glomeromycetes				
ASV_11352	Fungi	Glomeromycota	Glomeromycetes				
ASV_11353	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11354	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11355	Fungi	Glomeromycota	Glomeromycetes				
ASV_11356	Fungi	Glomeromycota	Glomeromycetes				
ASV_11357	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11358	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11359	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11360	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1136	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11361	Fungi	Glomeromycota	Glomeromycetes				
ASV_11362	Fungi	Glomeromycota	Glomeromycetes				
ASV_11363	Fungi	Glomeromycota	Glomeromycetes				
ASV_11364	Fungi	Glomeromycota	Glomeromycetes				
ASV_11365	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11366	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11367	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11368	Fungi	Glomeromycota	Glomeromycetes				
ASV_11369	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11370	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1137	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	lamellosum
ASV_11371	Fungi	Glomeromycota	Glomeromycetes				
ASV_11372	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11373	Fungi	Glomeromycota	Glomeromycetes				
ASV_11374	Fungi	Glomeromycota	Glomeromycetes				
ASV_11375	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11376	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11377	Fungi	Glomeromycota	Glomeromycetes				
ASV_11378	Fungi	Glomeromycota	Glomeromycetes				
ASV_11379	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11380	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1138	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Whitfield_type_17
ASV_11381	Fungi	Glomeromycota	Glomeromycetes				
ASV_11382	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11383	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11384	Fungi	Glomeromycota	Glomeromycetes				
ASV_11385	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11386	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11387	Fungi	Glomeromycota	Glomeromycetes				
ASV_11388	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11389	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	MO_P1
ASV_11390	Fungi	Glomeromycota	Glomeromycetes				
ASV_1139	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11391	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11392	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV_11393	Fungi	Glomeromycota	Glomeromycetes				
ASV_11394	Fungi	Glomeromycota	Glomeromycetes				
ASV_11395	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11396	Fungi	Glomeromycota	Glomeromycetes				
ASV_11397	Fungi	Glomeromycota	Glomeromycetes				
ASV_11398	Fungi	Glomeromycota	Glomeromycetes				
ASV_11399	Fungi	Glomeromycota	Glomeromycetes				
ASV_1140	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_114	Fungi	Glomeromycota	Glomeromycetes				
ASV_11400	Fungi	Glomeromycota	Glomeromycetes				
ASV_11401	Fungi	Glomeromycota	Glomeromycetes				
ASV_11402	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11403	Fungi	Glomeromycota	Glomeromycetes				
ASV_11404	Fungi	Glomeromycota	Glomeromycetes				
ASV_11405	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11406	Fungi	Glomeromycota	Glomeromycetes				
ASV_11407	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11408	Fungi	Glomeromycota	Glomeromycetes				
ASV_11409	Fungi	Glomeromycota	Glomeromycetes				
ASV_1141	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	viscosum
ASV_11410	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11411	Fungi	Glomeromycota	Glomeromycetes				
ASV_11412	Fungi	Glomeromycota	Glomeromycetes				
ASV_11413	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11414	Fungi	Glomeromycota	Glomeromycetes				
ASV_11415	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11416	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	
ASV_11417	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11418	Fungi	Glomeromycota	Glomeromycetes				
ASV_11419	Fungi	Glomeromycota	Glomeromycetes				
ASV_1142	Fungi	Glomeromycota	Glomeromycetes				
ASV_11420	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	Torrecillas12b_Glo_G5
ASV_11421	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11422	Fungi	Glomeromycota	Glomeromycetes				
ASV_11423	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11424	Fungi	Glomeromycota	Glomeromycetes				
ASV_11425	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11426	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11427	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11428	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Alguacil12a_Para_1
ASV_11429	Fungi	Glomeromycota	Glomeromycetes				
ASV_11430	Fungi	Glomeromycota	Glomeromycetes				
ASV_1143	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11431	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11432	Fungi	Glomeromycota	Glomeromycetes				
ASV_11433	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11434	Fungi	Glomeromycota	Glomeromycetes				
ASV_11435	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11436	Fungi	Glomeromycota	Glomeromycetes				
ASV_11437	Fungi	Glomeromycota	Glomeromycetes				
ASV_11438	Fungi	Glomeromycota	Glomeromycetes				
ASV_11439	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11440	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1144	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	lamellosum
ASV_11441	Fungi	Glomeromycota	Glomeromycetes				
ASV_11442	Fungi	Glomeromycota	Glomeromycetes				
ASV_11443	Fungi	Glomeromycota	Glomeromycetes				
ASV_11444	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11445	Fungi	Glomeromycota	Glomeromycetes				
ASV_11446	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11447	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11448	Fungi	Glomeromycota	Glomeromycetes				
ASV_11449	Fungi	Glomeromycota	Glomeromycetes				
ASV_11450	Fungi	Glomeromycota	Glomeromycetes				
ASV_1145	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11451	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11452	Fungi	Glomeromycota	Glomeromycetes				
ASV_11453	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11454	Fungi	Glomeromycota	Glomeromycetes				
ASV_11455	Fungi	Glomeromycota	Glomeromycetes				
ASV_11456	Fungi	Glomeromycota	Glomeromycetes				
ASV_11457	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11458	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11459	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11460	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_1146	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11461	Fungi	Glomeromycota	Glomeromycetes				
ASV_11462	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11463	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11464	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11465	Fungi	Glomeromycota	Glomeromycetes				
ASV_11466	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11467	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11468	Fungi	Glomeromycota	Glomeromycetes				
ASV_11469	Fungi	Glomeromycota	Glomeromycetes				
ASV_11470	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11471	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11472	Fungi	Glomeromycota	Glomeromycetes				
ASV_11473	Fungi	Glomeromycota	Glomeromycetes				
ASV_11474	Fungi	Glomeromycota	Glomeromycetes	Glomerales			
ASV_11475	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11476	Fungi	Glomeromycota	Glomeromycetes				
ASV_11477	Fungi	Glomeromycota	Glomeromycetes				
ASV_11478	Fungi	Glomeromycota	Glomeromycetes				
ASV_11479	Fungi	Glomeromycota	Glomeromycetes				
ASV_1147	Fungi	Glomeromycota	Glomeromycetes				
ASV_1148	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Whitfield_type_17
ASV_11480	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11481	Fungi	Glomeromycota	Glomeromycetes				
ASV_11482	Fungi	Glomeromycota	Glomeromycetes				
ASV_11483	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11484	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11485	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	viscosum
ASV_11486	Fungi	Glomeromycota	Glomeromycetes				
ASV_11487	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
ASV_11488	Fungi	Glomeromycota	Glomeromycetes				
ASV_11489	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae		
ASV_1149	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
ASV_11490	Fungi	Glomeromycota	Glomeromycetes				
ASV_11491	Fungi	Glomeromycota	Glomeromycetes				
ASV_11492	Fungi	Glomeromycota	Glomeromycetes				
ASV_11493	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	sp
ASV_11494	Fungi	Glomeromycota	Glomeromycetes				
ASV_11495	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Glom_1B13
ASV_11496	Fungi	Glomeromycota	Glomeromycetes				
