"source","target","correlation","direct","cor"
"fun_ASV_221","bac_ASV_1434",0.801652892561984,"undirected","+"
"fun_ASV_69","bac_ASV_1434",0.812824392726231,"undirected","+"
"fun_ASV_49","bac_ASV_1434",0.847020680269694,"undirected","+"
"fun_ASV_106","bac_ASV_1434",0.801783725737273,"undirected","+"
"fun_ASV_253","bac_ASV_1434",0.805671161983272,"undirected","+"
"fun_ASV_300","bac_ASV_1434",0.801007612799899,"undirected","+"
"fun_ASV_366","bac_ASV_1434",0.832455948637309,"undirected","+"
"fun_ASV_520","bac_ASV_1434",0.86659468758685,"undirected","+"
"fun_ASV_602","bac_ASV_1434",0.845241225059043,"undirected","+"
"fun_ASV_557","bac_ASV_1434",0.840658088197262,"undirected","+"
"fun_ASV_835","bac_ASV_1434",0.845405263393889,"undirected","+"
"fun_ASV_1024","bac_ASV_1434",0.801783725737273,"undirected","+"
"fun_ASV_7","bac_ASV_341",-0.802469941863476,"undirected","-"
"fun_ASV_45","bac_ASV_341",0.943801652892562,"undirected","+"
"fun_ASV_38","bac_ASV_341",0.826253590135363,"undirected","+"
"fun_ASV_16","bac_ASV_341",0.889516327173393,"undirected","+"
"fun_ASV_74","bac_ASV_341",0.902056671799158,"undirected","+"
"fun_ASV_68","bac_ASV_341",0.885211542540537,"undirected","+"
"fun_ASV_80","bac_ASV_341",0.922314049586777,"undirected","+"
"fun_ASV_99","bac_ASV_341",0.80772394795088,"undirected","+"
"fun_ASV_91","bac_ASV_341",0.866681900356054,"undirected","+"
"fun_ASV_73","bac_ASV_341",0.886088681363776,"undirected","+"
"fun_ASV_92","bac_ASV_341",0.849064970745872,"undirected","+"
"fun_ASV_144","bac_ASV_341",0.826556945347211,"undirected","+"
"fun_ASV_119","bac_ASV_341",0.907110210576745,"undirected","+"
"fun_ASV_69","bac_ASV_341",0.831807552641281,"undirected","+"
"fun_ASV_49","bac_ASV_341",0.825667217741886,"undirected","+"
"fun_ASV_177","bac_ASV_341",0.821200051357777,"undirected","+"
"fun_ASV_416","bac_ASV_341",0.801007612799899,"undirected","+"
"fun_ASV_499","bac_ASV_341",0.805671161983272,"undirected","+"
"fun_ASV_394","bac_ASV_341",0.824569077209501,"undirected","+"
"fun_ASV_45","bac_ASV_1111",0.854890309875019,"undirected","+"
"fun_ASV_50","bac_ASV_1111",0.807912805919258,"undirected","+"
"fun_ASV_16","bac_ASV_1111",0.81491535648746,"undirected","+"
"fun_ASV_80","bac_ASV_1111",0.818673281968984,"undirected","+"
"fun_ASV_73","bac_ASV_1111",0.80136485936048,"undirected","+"
"fun_ASV_92","bac_ASV_1111",0.884654169303101,"undirected","+"
"fun_ASV_144","bac_ASV_1111",0.854156973261438,"undirected","+"
"fun_ASV_119","bac_ASV_1111",0.848497854077253,"undirected","+"
"fun_ASV_221","bac_ASV_1111",0.806881691487949,"undirected","+"
"fun_ASV_49","bac_ASV_1111",0.868664947329573,"undirected","+"
"fun_ASV_275","bac_ASV_1111",0.837069349476759,"undirected","+"
"fun_ASV_300","bac_ASV_1111",0.814445853544955,"undirected","+"
"fun_ASV_309","bac_ASV_1111",0.814445853544955,"undirected","+"
"fun_ASV_366","bac_ASV_1111",0.837069349476759,"undirected","+"
"fun_ASV_416","bac_ASV_1111",0.814445853544955,"undirected","+"
"fun_ASV_520","bac_ASV_1111",0.859597463536989,"undirected","+"
"fun_ASV_499","bac_ASV_1111",0.813160300953006,"undirected","+"
"fun_ASV_602","bac_ASV_1111",0.857783966778472,"undirected","+"
"fun_ASV_835","bac_ASV_1111",0.838954640804409,"undirected","+"
"fun_ASV_381","bac_ASV_6238",0.807792207792208,"undirected","+"
"fun_ASV_515","bac_ASV_6238",0.867296656336048,"undirected","+"
"fun_ASV_546","bac_ASV_6238",0.815584415584416,"undirected","+"
"fun_ASV_625","bac_ASV_6238",0.904644470707481,"undirected","+"
"fun_ASV_488","bac_ASV_6238",0.815584415584416,"undirected","+"
"fun_ASV_419","bac_ASV_6238",0.907471484678442,"undirected","+"
"fun_ASV_589","bac_ASV_6238",0.813847509649415,"undirected","+"
"fun_ASV_578","bac_ASV_6238",0.898990442765559,"undirected","+"
"fun_ASV_583","bac_ASV_6238",0.815584415584416,"undirected","+"
"fun_ASV_763","bac_ASV_6238",0.820779220779221,"undirected","+"
"fun_ASV_669","bac_ASV_6238",0.825974025974026,"undirected","+"
"fun_ASV_883","bac_ASV_6238",0.813847509649415,"undirected","+"
"fun_ASV_965","bac_ASV_6238",0.825974025974026,"undirected","+"
"fun_ASV_810","bac_ASV_6238",0.898990442765559,"undirected","+"
"fun_ASV_1242","bac_ASV_6238",0.90181745673652,"undirected","+"
"fun_ASV_1621","bac_ASV_6238",0.898990442765559,"undirected","+"
"fun_ASV_458","bac_ASV_6238",0.890509400852676,"undirected","+"
"fun_ASV_435","bac_ASV_6238",0.813847509649415,"undirected","+"
"fun_ASV_45","bac_ASV_448",0.867357027254064,"undirected","+"
"fun_ASV_38","bac_ASV_448",0.843279852004399,"undirected","+"
"fun_ASV_16","bac_ASV_448",0.920866848927651,"undirected","+"
"fun_ASV_74","bac_ASV_448",0.815889856811343,"undirected","+"
"fun_ASV_68","bac_ASV_448",0.887269844284156,"undirected","+"
"fun_ASV_80","bac_ASV_448",0.855955150839457,"undirected","+"
"fun_ASV_73","bac_ASV_448",0.841091492776886,"undirected","+"
"fun_ASV_92","bac_ASV_448",0.806097968727867,"undirected","+"
"fun_ASV_144","bac_ASV_448",0.848723225322657,"undirected","+"
"fun_ASV_119","bac_ASV_448",0.905529841079527,"undirected","+"
"fun_ASV_221","bac_ASV_448",0.808718805693226,"undirected","+"
"fun_ASV_49","bac_ASV_448",0.807514556324553,"undirected","+"
"fun_ASV_177","bac_ASV_448",0.824189855354693,"undirected","+"
"fun_ASV_394","bac_ASV_448",0.804269858850652,"undirected","+"
"fun_ASV_144","bac_ASV_2322",0.862130353588766,"undirected","+"
"fun_ASV_69","bac_ASV_2322",0.857415229139811,"undirected","+"
"fun_ASV_382","bac_ASV_2322",0.825510739055263,"undirected","+"
"fun_ASV_306","bac_ASV_2322",0.881033514253962,"undirected","+"
"fun_ASV_300","bac_ASV_2322",0.853841121838717,"undirected","+"
"fun_ASV_510","bac_ASV_2322",0.836437990692959,"undirected","+"
"fun_ASV_416","bac_ASV_2322",0.83208720790652,"undirected","+"
"fun_ASV_520","bac_ASV_2322",0.855852705383023,"undirected","+"
"fun_ASV_814","bac_ASV_2322",0.89666129850131,"undirected","+"
"fun_ASV_977","bac_ASV_2322",0.848631736488699,"undirected","+"
"fun_ASV_45","bac_ASV_348",0.818181818181818,"undirected","+"
"fun_ASV_38","bac_ASV_348",0.812777486728467,"undirected","+"
"fun_ASV_16","bac_ASV_348",0.821698593009464,"undirected","+"
"fun_ASV_80","bac_ASV_348",0.813223140495868,"undirected","+"
"fun_ASV_119","bac_ASV_348",0.846467745245709,"undirected","+"
"fun_ASV_106","bac_ASV_348",0.804699302921772,"undirected","+"
"fun_ASV_366","bac_ASV_348",0.806557319124148,"undirected","+"
"fun_ASV_835","bac_ASV_348",0.815806829664563,"undirected","+"
"fun_ASV_1024","bac_ASV_348",0.804699302921772,"undirected","+"
"fun_ASV_97","bac_ASV_397",0.811199854605892,"undirected","+"
"fun_ASV_49","bac_ASV_397",0.804884215750206,"undirected","+"
"fun_ASV_275","bac_ASV_397",0.814873011814166,"undirected","+"
"fun_ASV_309","bac_ASV_397",0.827633886719533,"undirected","+"
"fun_ASV_366","bac_ASV_397",0.80028915477946,"undirected","+"
"fun_ASV_520","bac_ASV_397",0.813652017664696,"undirected","+"
"fun_ASV_602","bac_ASV_397",0.820666259196288,"undirected","+"
"fun_ASV_835","bac_ASV_397",0.805758101167475,"undirected","+"
"fun_ASV_589","bac_ASV_2058",0.813847509649415,"undirected","+"
"fun_ASV_883","bac_ASV_2058",0.813847509649415,"undirected","+"
"fun_ASV_1166","bac_ASV_2058",0.848744856200517,"undirected","+"
"fun_ASV_435","bac_ASV_2058",0.813847509649415,"undirected","+"
"fun_ASV_230","bac_ASV_4817",1,"undirected","+"
"fun_ASV_589","bac_ASV_4817",0.833411114786589,"undirected","+"
"fun_ASV_883","bac_ASV_4817",0.833411114786589,"undirected","+"
"fun_ASV_435","bac_ASV_4817",0.833411114786589,"undirected","+"
"fun_ASV_230","bac_ASV_2707",0.994459833795014,"undirected","+"
"fun_ASV_589","bac_ASV_2707",0.838054073643339,"undirected","+"
"fun_ASV_883","bac_ASV_2707",0.838054073643339,"undirected","+"
"fun_ASV_435","bac_ASV_2707",0.838054073643339,"undirected","+"
"fun_ASV_45","bac_ASV_591",0.842162003504036,"undirected","+"
"fun_ASV_80","bac_ASV_591",0.849064970745872,"undirected","+"
"fun_ASV_92","bac_ASV_591",0.859459459459459,"undirected","+"
"fun_ASV_73","bac_ASV_465",0.812748583912628,"undirected","+"
"fun_ASV_557","bac_ASV_465",0.804116455668421,"undirected","+"
"fun_ASV_16","bac_ASV_526",0.809741144795454,"undirected","+"
"fun_ASV_73","bac_ASV_526",0.866372391653291,"undirected","+"
"fun_ASV_144","bac_ASV_558",0.802253875175859,"undirected","+"
"fun_ASV_198","bac_ASV_2005",0.817739438145054,"undirected","+"
"fun_ASV_583","bac_ASV_2173",0.843191429530599,"undirected","+"
"fun_ASV_50","bac_ASV_4861",0.808770343839947,"undirected","+"
